response_id,university,Question_type,true_label,predicted_label,confidence
R_5NJw0kY4lTZRd6J,UF: University of Florida,Q4_UF,0,0,0.9993162155151367
R_1CTuvwbpHiYWNoa,UF: University of Florida,Q4_UF,0,1,0.991047203540802
R_5eZ4CXM3OJZwS6l,UF: University of Florida,Q4_UF,0,0,0.9179406762123108
R_7luC4e753yVcePv,UF: University of Florida,Q4_UF,1,1,0.9980804920196533
R_6urD4xTgJ4LDby9,UF: University of Florida,Q4_UF,1,1,0.9981853365898132
R_5LglKmHhbUZjyU1,UF: University of Florida,Q4_UF,0,0,0.9994785189628601
R_7wxKyfbNFheHn0d,Other university:,Q4_UF,0,0,0.9994450211524963
R_6nUCVNHwGh6HgyT,UF: University of Florida,Q4_UF,1,1,0.9961989521980286
R_7oT6mOHFkkUlmCX,UF: University of Florida,Q4_UF,1,2,0.9713566899299622
R_6P1WOpvRjYpdHmX,UF: University of Florida,Q4_UF,0,0,0.9995535016059875
R_35HiYdTcrkGde2o,UF: University of Florida,Q4_UF,1,1,0.9972758889198303
R_1njdZ4DQHBeRmZr,UF: University of Florida,Q4_UF,0,0,0.9995104074478149
R_7xMTwlTuYHEciat,UF: University of Florida,Q4_UF,1,1,0.9979507327079773
R_6Cpvl1U8CUfGJtU,UF: University of Florida,Q4_UF,0,0,0.9985702037811279
R_3w8uNYwsIjGtujD,UF: University of Florida,Q4_UF,1,1,0.9945549964904785
R_7g0n0bGevWxssaa,UF: University of Florida,Q4_UF,1,1,0.9983787536621094
R_1PMrZ0odqfY5c1d,UF: University of Florida,Q4_UF,1,1,0.9981865286827087
R_7lRD3hZuiNJMvmh,UF: University of Florida,Q4_UF,0,0,0.9984800219535828
R_7KxvrVWhTJRQhTR,UF: University of Florida,Q4_UF,0,0,0.9997336268424988
R_7rTtq3yCoBstyMK,UF: University of Florida,Q4_UF,1,1,0.9980525970458984
R_3CJYWhaSKmxiHrw,UF: University of Florida,Q4_UF,1,1,0.9986231327056885
R_1i41ZAvDh5cnNrr,UF: University of Florida,Q4_UF,0,0,0.9956021308898926
R_30jFK17JrpjvgbY,UF: University of Florida,Q4_UF,1,1,0.9985062479972839
R_74b73OF38E4lJMB,UF: University of Florida,Q4_UF,1,1,0.9986799359321594
R_7rCCqAaYeoMrhys,UF: University of Florida,Q4_UF,1,1,0.9973621964454651
R_3XjtC1iba9ijDNw,UF: University of Florida,Q4_UF,1,1,0.9983207583427429
R_10DjuuOgBLUUKA1,UF: University of Florida,Q4_UF,1,1,0.9980972409248352
R_6idzJSWcU2cEf0l,UF: University of Florida,Q4_UF,0,0,0.9997009038925171
R_6OpFRUoioBwfObQ,UF: University of Florida,Q4_UF,0,0,0.9993607401847839
R_3flMfWpCrECNdVl,UF: University of Florida,Q4_UF,1,1,0.9987056255340576
R_3r0WiuvHBE1pG8f,UF: University of Florida,Q4_UF,0,0,0.999745786190033
R_7rZNne5es08unAI,UF: University of Florida,Q4_UF,0,0,0.998645007610321
R_6gRz58RVb0ltsuR,UF: University of Florida,Q4_UF,1,1,0.9986203908920288
R_3qjoczGG8VnyufT,UF: University of Florida,Q4_UF,0,1,0.9979779124259949
R_6PE92SlJMSAXN6N,UF: University of Florida,Q4_UF,1,1,0.9985477328300476
R_1kYNQauHBGJgdrx,UF: University of Florida,Q4_UF,1,1,0.9986166954040527
R_52WSLieADmxaQgT,Other university:,Q4_UF,0,0,0.918196976184845
R_6Qy7zxlXy7YmmLw,UF: University of Florida,Q4_UF,0,0,0.807309091091156
R_7fa5LeNNl6lmm1D,UF: University of Florida,Q4_UF,0,0,0.9969154596328735
R_1cqWOGFJZsnLWil,UF: University of Florida,Q4_UF,1,1,0.9979222416877747
R_5LUWWDXHiex2kIs,UF: University of Florida,Q4_UF,1,1,0.9985455274581909
R_1Wn11rCWivxno0V,UF: University of Florida,Q4_UF,1,1,0.998484194278717
R_6XbWFpho70SFtxa,UF: University of Florida,Q4_UF,0,0,0.9981575608253479
R_3eIANwqH9DabFw5,UF: University of Florida,Q4_UF,1,1,0.9677879810333252
R_1eJcx41mG80JQt3,UF: University of Florida,Q4_UF,1,1,0.9983991980552673
R_5jTGPnsxOJ2lNg2,UF: University of Florida,Q4_UF,0,0,0.9991056323051453
R_3Slb2liT6ZuZvf8,UF: University of Florida,Q4_UF,0,1,0.9931421279907227
R_1Vy8J4To76MINSp,UF: University of Florida,Q4_UF,1,1,0.9987340569496155
R_60TywvGQ1HYe6Rl,UF: University of Florida,Q4_UF,1,1,0.9221311807632446
R_5hOXV2RMzJuQfAZ,UF: University of Florida,Q4_UF,0,0,0.9995719790458679
R_7gT3KdkBDhPqHn2,UF: University of Florida,Q4_UF,1,1,0.998589813709259
R_7j4bIuIe6Tmv9qp,UF: University of Florida,Q4_UF,0,0,0.9996558427810669
R_1anW3EzujyyPntR,UF: University of Florida,Q4_UF,1,1,0.9977825284004211
R_1nGICjeeOYOKHHj,UF: University of Florida,Q4_UF,1,1,0.9984031319618225
R_2AEDtXITFwDhsBS,UF: University of Florida,Q4_UF,0,0,0.9996280670166016
R_3QARhryOh37U2SA,UF: University of Florida,Q4_UF,1,1,0.997190535068512
R_31acOu9xsj5JMzH,UF: University of Florida,Q4_UF,1,1,0.9981138706207275
R_1G0xY53SDinjSVc,UF: University of Florida,Q4_UF,0,0,0.9995494484901428
R_3FsnstQnSMtyV4s,UF: University of Florida,Q4_UF,0,0,0.9986000657081604
R_3mkPxTfC016iG8B,UF: University of Florida,Q4_UF,1,1,0.9972212314605713
R_1kgFDuDN5881paz,UF: University of Florida,Q4_UF,0,0,0.9987911581993103
R_3DJxLrVzgDLU2bf,UF: University of Florida,Q4_UF,1,1,0.9986660480499268
R_7C4jNP4Jv3MbNy9,UF: University of Florida,Q4_UF,1,1,0.9977372884750366
R_7ur7XHRlyT0AXM5,UF: University of Florida,Q4_UF,0,0,0.9892987012863159
R_6pSySxH5BzIb2ow,UF: University of Florida,Q4_UF,0,1,0.9941086769104004
R_7KDWDMeUnW0u4Hx,Other university:,Q4_UF,0,1,0.9876875281333923
R_6vZ0wJ3U3cEVxGN,UF: University of Florida,Q4_UF,1,1,0.9899823069572449
R_6EFT6DpSLhHZ00d,UF: University of Florida,Q4_UF,1,1,0.9986146688461304
R_1HcXxe24JBjeBvo,UF: University of Florida,Q4_UF,1,1,0.9983047246932983
R_6pVQkIBcBdxxCCt,UF: University of Florida,Q4_UF,1,1,0.9984203577041626
R_3Cx3L1DD9bjW7qs,UF: University of Florida,Q4_UF,1,1,0.9958544969558716
R_5SCYqoKEVohcwUa,UF: University of Florida,Q4_UF,1,1,0.9971018433570862
R_7xJGQxRviA8x6Bc,UF: University of Florida,Q4_UF,1,1,0.9981949925422668
R_1kFhgmfxp14f2cV,UF: University of Florida,Q4_UF,1,1,0.997602641582489
R_13PNMLYykaBjQ9r,UF: University of Florida,Q4_UF,1,1,0.9945764541625977
R_1n9hm2TiLDSGRSt,UF: University of Florida,Q4_ALL,0,0,0.9992901086807251
R_3eQ8eUIQPJvrOiR,UF: University of Florida,Q4_ALL,0,0,0.9979300498962402
R_3BWQywseoSlUGgC,UF: University of Florida,Q4_ALL,2,2,0.9951901435852051
R_1wMjBbFLrA0Gnmj,UF: University of Florida,Q4_ALL,2,2,0.9954278469085693
R_1fk4V5aT9KskIdB,UF: University of Florida,Q4_ALL,0,0,0.9989761114120483
R_6FPu5YzD5CtuHJR,UF: University of Florida,Q4_ALL,2,2,0.9934117197990417
R_1OfxHYVMBIuYL16,UF: University of Florida,Q4_ALL,2,2,0.9897650480270386
R_57BClUyMcbVTMul,UF: University of Florida,Q4_ALL,2,2,0.978644847869873
R_3zCLOyVIIkiMegZ,UF: University of Florida,Q4_ALL,0,1,0.7362393140792847
R_1ziQtGrVtzBj0OV,UF: University of Florida,Q4_ALL,1,1,0.7205274105072021
R_7l9pouek2YcKZON,UF: University of Florida,Q4_ALL,2,2,0.9958122372627258
R_3YavVYuBQdSf6E1,UF: University of Florida,Q4_ALL,2,2,0.9932087063789368
R_3rsMIuGvtuWsSsN,UF: University of Florida,Q4_ALL,0,0,0.9960216879844666
R_6LG9PnMBKzqSPdk,UF: University of Florida,Q4_ALL,2,2,0.995405912399292
R_52WY9O19lBiBWpB,UF: University of Florida,Q4_ALL,2,2,0.9926936626434326
R_1oSiIsqOpQMJcRP,UF: University of Florida,Q4_ALL,1,1,0.7095897793769836
R_5pupjLAtPWsRL5p,UF: University of Florida,Q4_ALL,2,0,0.7877436280250549
R_18UoxyQSiZmcUxa,UF: University of Florida,Q4_ALL,2,2,0.9585078954696655
R_5CBWPjWrfTk5LdQ,UF: University of Florida,Q4_ALL,2,2,0.9896358847618103
R_5NO0clWgYn7xs0a,UF: University of Florida,Q4_ALL,1,2,0.9932368397712708
R_7AI3QAkpym40rvz,UF: University of Florida,Q4_ALL,0,0,0.9995971322059631
R_7rKpZ7C61UY1JVn,UF: University of Florida,Q4_ALL,0,0,0.9985917210578918
R_6gi3ew5vhzjpZEB,UF: University of Florida,Q4_ALL,2,2,0.9928130507469177
R_5paCMaggz0sYhb3,UF: University of Florida,Q4_ALL,1,2,0.9900469183921814
R_6ePfXn4p5mYNXfr,UF: University of Florida,Q4_ALL,0,0,0.9996368885040283
R_7iqFUvQrRhsJIEt,UF: University of Florida,Q4_ALL,0,0,0.9994959831237793
R_60NGa7izmCJuTWY,UF: University of Florida,Q4_ALL,1,1,0.8589909672737122
R_72PUDfL0MdH5iYx,ISU: Iowa State University,Q4_ALL,0,0,0.9984104633331299
R_3sgNLnQZFkPGFI9,ISU: Iowa State University,Q4_ALL,0,0,0.9997163414955139
R_5cpV6wKZ7dvNupW,ISU: Iowa State University,Q4_ALL,1,2,0.9880764484405518
R_7F9XN48EqpUkTWk,ISU: Iowa State University,Q4_ALL,0,0,0.6531181931495667
R_1YmPjrVRDr5xHML,"UCSB: University of California, Santa Barbara",Q4_ALL,0,0,0.9906634092330933
R_7jvKghKk29TrBp9,"UCSB: University of California, Santa Barbara",Q4_ALL,1,0,0.9946317672729492
R_1PLh5ueUszBzouD,"UCSB: University of California, Santa Barbara",Q4_ALL,1,0,0.9987552165985107
R_7rY4qm7yN3K5GZg,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9952945113182068
R_1sTRx9Q7QkdU8O4,"UCSB: University of California, Santa Barbara",Q4_ALL,1,1,0.6342668533325195
R_55ydwSf7BG8EhZa,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9944981932640076
R_77lkNlE6WS33L8d,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9823989272117615
R_7NWHRmF42Sgzb1S,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9885492920875549
R_1nZxb4U9RL8I1l5,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9929044842720032
R_1McBjnwg7ahlPtH,"UCSB: University of California, Santa Barbara",Q4_ALL,1,0,0.9966233968734741
R_7G2tSbDHU4cmKtD,MSU: Michigan State University,Q4_ALL,0,0,0.9952364563941956
R_3INqaB64CTI4BK6,MSU: Michigan State University,Q4_ALL,1,0,0.998946487903595
R_62chwJC8vepv1zh,MSU: Michigan State University,Q4_ALL,0,0,0.9996495246887207
R_5RTSizdGBYZWQcp,MSU: Michigan State University,Q4_ALL,1,0,0.9626620411872864
R_3UYEYB6sqll4VR2,MSU: Michigan State University,Q4_ALL,2,2,0.7975461483001709
R_13rb0UZBCfl43Kh,MSU: Michigan State University,Q4_ALL,1,0,0.9965919256210327
R_1zKqpppmgCydqSt,MSU: Michigan State University,Q4_ALL,1,0,0.9976383447647095
R_62zXrbwGDlx3LHH,MSU: Michigan State University,Q4_ALL,0,0,0.6691850423812866
R_1B8ceQOOUD5mVgd,MSU: Michigan State University,Q4_ALL,0,0,0.9994719624519348
R_2wN6mowzZG4heJn,MSU: Michigan State University,Q1_MSU,2,1,0.9761310815811157
R_xls9F5vX3dG0pEJ,MSU: Michigan State University,Q1_MSU,0,1,0.9861243963241577
R_3Mum1K2hLpp2e7J,MSU: Michigan State University,Q1_MSU,1,1,0.9841894507408142
R_RlUhJOU5dCcKB6F,MSU: Michigan State University,Q1_MSU,0,1,0.99201500415802
R_XNwFaAxEleMgLnP,MSU: Michigan State University,Q1_MSU,0,0,0.993899941444397
R_zfgLVGV9qAZVxuN,MSU: Michigan State University,Q1_MSU,0,1,0.8967711329460144
R_41nImkUsbSaIhFf,Other university:,Q1_MSU,2,2,0.901444673538208
R_1IAbzCFeKjaKmES,MSU: Michigan State University,Q1_MSU,2,1,0.9628242254257202
R_2VgqT15MGr6ZceV,MSU: Michigan State University,Q1_MSU,1,1,0.9955165982246399
R_2WDxuJnEcHAIxa5,MSU: Michigan State University,Q1_MSU,2,1,0.9705905318260193
R_AukmwHV3LOgMxPz,MSU: Michigan State University,Q1_MSU,1,0,0.9856379628181458
R_1IFYaAfaO7HgXGy,MSU: Michigan State University,Q1_MSU,1,1,0.8711645603179932
R_WAp3qSnJEwIL3jj,MSU: Michigan State University,Q1_MSU,2,1,0.9836727976799011
R_2qwmmIi2QJ6ac27,MSU: Michigan State University,Q1_MSU,1,0,0.9873589873313904
R_2w1C8HmOZyWVmcQ,MSU: Michigan State University,Q1_MSU,1,2,0.9947446584701538
R_2wN7ydqJSmDpQSS,MSU: Michigan State University,Q1_MSU,1,2,0.9946474432945251
R_1LTOBB7obycj85s,MSU: Michigan State University,Q1_MSU,2,2,0.9955356121063232
R_vrwjqc6R1HKp9N7,MSU: Michigan State University,Q1_MSU,0,0,0.9976658821105957
R_29ntWn1t9BetUOD,MSU: Michigan State University,Q1_MSU,1,0,0.9897618889808655
R_yPguPTBgoCxEZ69,MSU: Michigan State University,Q1_MSU,1,1,0.9800645709037781
R_1OrAyF09BsDFao5,MSU: Michigan State University,Q1_MSU,1,0,0.9903113842010498
R_2Y4j6zrjBV5Pez0,MSU: Michigan State University,Q1_MSU,0,0,0.9864268898963928
R_8vRtoHJGHG7Qy6R,MSU: Michigan State University,Q1_MSU,1,1,0.9912394881248474
R_1g55hJQ6RlzLfxt,MSU: Michigan State University,Q1_MSU,2,2,0.9931972026824951
R_3GwtZEiAA2FptKb,MSU: Michigan State University,Q1_MSU,1,0,0.9880490899085999
R_11iT3oGRuKcnZLp,MSU: Michigan State University,Q1_MSU,0,0,0.990265429019928
R_2qaZMSiGytKJWGq,MSU: Michigan State University,Q1_MSU,2,2,0.9944922924041748
R_31t42Bf2Flx3OAz,MSU: Michigan State University,Q1_MSU,1,1,0.9938575625419617
R_50IJypRtNJY466R,MSU: Michigan State University,Q1_MSU,1,0,0.9866154193878174
R_2zZK3R2EAYDzwcB,MSU: Michigan State University,Q1_MSU,0,0,0.9916399717330933
R_1IlL9WQKWjJqyRN,MSU: Michigan State University,Q1_MSU,2,1,0.9833146333694458
R_PY8b9raZgMaXKz7,MSU: Michigan State University,Q1_MSU,1,0,0.9896659851074219
R_29PTWUsHTK9CHkt,MSU: Michigan State University,Q1_MSU,0,0,0.9856560230255127
R_2zeeK1Zqd6vIz3M,MSU: Michigan State University,Q1_MSU,2,2,0.9921660423278809
R_2whuDGp7upB0mvN,MSU: Michigan State University,Q1_MSU,1,0,0.9646549820899963
R_3dS15TbKxnFYmVT,MSU: Michigan State University,Q1_MSU,1,1,0.959194540977478
R_2Y9PMBmrw0L0Sw2,MSU: Michigan State University,Q1_MSU,1,0,0.9902095794677734
R_r1E5Xc0MjTWSW7n,MSU: Michigan State University,Q1_MSU,1,1,0.9877826571464539
R_1RjA69kNovNAkzD,MSU: Michigan State University,Q1_MSU,2,2,0.7855266332626343
R_cN27DPkNHBC56LL,MSU: Michigan State University,Q1_MSU,2,2,0.9944772124290466
R_2wAlpvjjmd8K0eS,MSU: Michigan State University,Q1_MSU,2,1,0.9737111330032349
R_6fhpRnLsB8wNdPX,MSU: Michigan State University,Q1_MSU,1,1,0.8800675868988037
R_22PxzIwpRwfrFtJ,MSU: Michigan State University,Q1_MSU,0,0,0.9965081810951233
R_XGKy5Z94UKaVVv3,MSU: Michigan State University,Q1_MSU,2,2,0.9829152822494507
R_1OTbLE4jl1nBDpc,MSU: Michigan State University,Q1_MSU,2,2,0.9933866858482361
R_28IDxZt44Axf1Tw,MSU: Michigan State University,Q1_MSU,1,1,0.9794034361839294
R_8ppPRE9OhGGeHnj,MSU: Michigan State University,Q1_MSU,1,1,0.9913868308067322
R_sjaZgbToUMFHrod,MSU: Michigan State University,Q1_MSU,0,0,0.9900402426719666
R_1igmCniK7aDHt8m,MSU: Michigan State University,Q1_MSU,0,0,0.9973993301391602
R_Xw9MBdAZhCsv8U9,MSU: Michigan State University,Q1_MSU,0,1,0.8632398247718811
R_1LbM8b0DfIe2G6s,MSU: Michigan State University,Q1_MSU,1,1,0.973991870880127
R_1K0y5gWZIB3JxDh,MSU: Michigan State University,Q1_MSU,2,1,0.9683625102043152
R_7QG0acT6uXxrP9L,MSU: Michigan State University,Q1_MSU,1,1,0.9937514662742615
R_3plRBhu2ghjYrP3,MSU: Michigan State University,Q1_MSU,0,1,0.9798557758331299
R_eRu7eQ8GMqvypz3,MSU: Michigan State University,Q1_MSU,1,0,0.989827036857605
R_T6MBSpviCVMOyFX,MSU: Michigan State University,Q1_MSU,0,0,0.9932137727737427
R_33EIY6LRSaJHlNQ,MSU: Michigan State University,Q1_MSU,0,0,0.9909118413925171
R_1IZ9Ja7Aufl2a3e,MSU: Michigan State University,Q1_MSU,0,0,0.9946653842926025
R_3MDnChi737RGbzk,MSU: Michigan State University,Q1_MSU,1,1,0.9962142109870911
R_269Lb9kCrqD0AWY,MSU: Michigan State University,Q1_MSU,1,1,0.6280425786972046
R_29sTa52gLAebJlB,MSU: Michigan State University,Q1_MSU,2,2,0.9956036806106567
R_2ZPsxd5X013XMws,MSU: Michigan State University,Q1_MSU,2,1,0.9917088150978088
R_3enoAPZoupjTrVO,MSU: Michigan State University,Q1_MSU,0,0,0.9908413887023926
R_2XpnbrNHXhg2CUZ,MSU: Michigan State University,Q1_MSU,1,1,0.9622320532798767
R_3Wzh8PmxDQxJovT,MSU: Michigan State University,Q1_MSU,1,0,0.9924321174621582
R_1MKTTn4moTa6MSp,MSU: Michigan State University,Q1_MSU,0,0,0.9901118874549866
R_1Ih0tc47jXDJDHb,MSU: Michigan State University,Q1_MSU,2,2,0.9911252856254578
R_XYA3El8nvg79uj7,MSU: Michigan State University,Q1_MSU,1,0,0.9896904230117798
R_9pIMogSmMCiXy5X,MSU: Michigan State University,Q1_MSU,1,1,0.9766967296600342
R_2WZleVz6a5DIA4C,MSU: Michigan State University,Q1_MSU,2,1,0.9494150280952454
R_3I4w9rAEwgIjxiY,MSU: Michigan State University,Q1_MSU,2,0,0.9152215719223022
R_qwO0RVBf9Tp0RWN,MSU: Michigan State University,Q1_MSU,2,2,0.9952808022499084
R_3G6uh46Iydp7vuy,MSU: Michigan State University,Q1_MSU,0,1,0.9513488411903381
R_1Nk9ixMjVqxeXU2,MSU: Michigan State University,Q1_MSU,2,1,0.9584410786628723
R_1QmdvMRoIm0TjBn,MSU: Michigan State University,Q1_MSU,1,1,0.9876805543899536
R_1QiM7hB2jSuymbn,MSU: Michigan State University,Q1_MSU,1,0,0.9854979515075684
R_1F5tjJyIZCmrk6t,MSU: Michigan State University,Q1_MSU,1,0,0.990952730178833
R_ZkonjznfZJGgpod,MSU: Michigan State University,Q1_MSU,2,1,0.9741562008857727
R_Uin7fHiL3TxgNbz,MSU: Michigan State University,Q1_MSU,1,0,0.6546552181243896
R_12upxVjIfS4G55q,MSU: Michigan State University,Q1_MSU,2,1,0.9649718999862671
R_3MF027YTNrvJazc,MSU: Michigan State University,Q1_MSU,1,2,0.9945966005325317
R_3oZ31VLufaxEX7A,MSU: Michigan State University,Q1_MSU,0,0,0.9868999123573303
R_3ewqESeQXPpuzRj,MSU: Michigan State University,Q1_MSU,2,1,0.9742258787155151
R_1rlB4oXcQZaXgOY,MSU: Michigan State University,Q1_MSU,2,1,0.9694415926933289
R_ThKlAPv27pubgl3,MSU: Michigan State University,Q1_MSU,1,2,0.9912721514701843
R_3NxlVZM157vd5Ra,MSU: Michigan State University,Q1_MSU,0,0,0.9924617409706116
R_2VqNDjI7kwElCK6,MSU: Michigan State University,Q1_MSU,1,1,0.9603623747825623
R_10PCeM3bcUOGwQS,MSU: Michigan State University,Q1_MSU,1,2,0.9725856781005859
R_33svHYtA86jo60W,MSU: Michigan State University,Q1_MSU,2,1,0.9620479345321655
R_2aJ3n58HyLUJvJl,MSU: Michigan State University,Q1_MSU,2,1,0.9944353103637695
R_3NI2D3almz0W2Sd,MSU: Michigan State University,Q1_MSU,2,1,0.9665536284446716
R_AbMq6ua4jN2e60p,MSU: Michigan State University,Q1_MSU,1,0,0.9905968904495239
R_2Et7BI3azjhgZxf,MSU: Michigan State University,Q1_MSU,1,0,0.9944779872894287
R_1FyVhd0wKwONmaC,MSU: Michigan State University,Q1_MSU,0,0,0.9943869113922119
R_3dRjj8bOvMYwP0x,MSU: Michigan State University,Q1_MSU,1,2,0.9943540096282959
R_Dw7sTL1rqUZbOWR,MSU: Michigan State University,Q1_MSU,0,0,0.9925479292869568
R_9ERa5Si65ggTpzr,MSU: Michigan State University,Q1_MSU,1,1,0.9930365681648254
R_1IGjAog7cn99lri,MSU: Michigan State University,Q1_MSU,2,1,0.9948022365570068
R_2tygxTeyqZjO3lS,MSU: Michigan State University,Q1_MSU,1,1,0.9878128170967102
R_pN399gbn5bAqged,MSU: Michigan State University,Q1_MSU,2,2,0.9954511523246765
R_3iU7TQUAB1NHeVr,MSU: Michigan State University,Q1_MSU,2,1,0.9822465777397156
R_1LbC2oRNEQ1BF9L,MSU: Michigan State University,Q1_MSU,2,2,0.9816073179244995
R_abH5vzrWA1pF49r,MSU: Michigan State University,Q1_MSU,2,1,0.9828566908836365
R_zYwIflLAw10CQ8h,,Q1_MSU,2,1,0.9560723900794983
R_3DbvCgmHv8gSIFT,MSU: Michigan State University,Q1_MSU,2,1,0.9793522953987122
R_1nW0thp3SfUjq7O,,Q1_MSU,1,1,0.9620277881622314
R_1LNLxrGpriTX2im,MSU: Michigan State University,Q1_MSU,2,2,0.99608314037323
R_1C8a67vAuW8O8dN,,Q1_MSU,2,1,0.9891181588172913
R_2pQzvG3XofNaaUz,MSU: Michigan State University,Q1_MSU,1,1,0.9941551089286804
R_3oC3w6Ly0TFgm7q,,Q1_MSU,0,0,0.9961894154548645
R_29mEOnMJifyx0bf,,Q1_MSU,0,0,0.9892390966415405
R_24eXEUuyYJ87rrG,MSU: Michigan State University,Q1_MSU,1,0,0.9689277410507202
R_25GcfRTCZCOm7t0,,Q1_MSU,1,1,0.9956502318382263
R_Zn6H4gY51KQsQdH,,Q1_MSU,2,1,0.9850539565086365
R_2th8Tb1qUZNw5gO,,Q1_MSU,1,1,0.9888086915016174
R_3kgZg6dI452Dehp,,Q1_MSU,0,0,0.9973700046539307
R_28TeWtKswiZJYfu,,Q1_MSU,2,1,0.9728378057479858
R_2uTJSD6VDtmfDT7,MSU: Michigan State University,Q1_MSU,2,1,0.9739983081817627
R_3kmI3PNgsK4inTO,,Q1_MSU,0,0,0.9690828323364258
R_6YhbxBTcCEtsG9X,ISU: Iowa State University,Q1_ISU,2,2,0.9953578114509583
R_50SlQNaHHOpXoG4,ISU: Iowa State University,Q1_ISU,1,1,0.9981212019920349
R_63OAgsewew6cDGV,ISU: Iowa State University,Q1_ISU,1,1,0.9969697594642639
R_1nffHhuxWeDh7dn,ISU: Iowa State University,Q1_ISU,2,2,0.9941465854644775
R_71iPXsUXBuyL8mj,ISU: Iowa State University,Q1_ISU,2,2,0.9954646229743958
R_5DOe5TkWSncP5TG,ISU: Iowa State University,Q1_ISU,1,1,0.9950289130210876
R_1nCM1MaAtQ17TFv,ISU: Iowa State University,Q1_ISU,1,1,0.9961073994636536
R_1cO5hApluPuZteh,ISU: Iowa State University,Q1_ISU,0,1,0.9785479307174683
R_12xU0jnFJHdtach,ISU: Iowa State University,Q1_ISU,2,2,0.9937813878059387
R_6oQYw13WZX4eqml,ISU: Iowa State University,Q1_ISU,2,2,0.9955247640609741
R_6d4TicFGLxTZe2O,ISU: Iowa State University,Q1_ISU,1,1,0.987586259841919
R_5rRI9fVOvUiMH61,ISU: Iowa State University,Q1_ISU,0,1,0.9968029260635376
R_1dxYdvDGGAuluQV,ISU: Iowa State University,Q1_ISU,1,1,0.9979968667030334
R_11ZVUpIhxWJj4Mp,ISU: Iowa State University,Q1_ISU,1,1,0.9969972372055054
R_3Ebe02lVs7ybYGT,ISU: Iowa State University,Q1_ISU,1,1,0.9948797225952148
R_6YETTy9BbybSaB0,ISU: Iowa State University,Q1_ISU,2,2,0.9950114488601685
R_5HOzK81QMyrFikV,ISU: Iowa State University,Q1_ISU,1,1,0.9959964752197266
R_3EFZ3Uhm01KKs4R,ISU: Iowa State University,Q1_ISU,1,1,0.9977350234985352
R_1dAMSbaO5nGpNCw,ISU: Iowa State University,Q1_ISU,1,1,0.998228132724762
R_7uGjVY3mDTF2N9L,ISU: Iowa State University,Q1_ISU,0,2,0.9898934960365295
R_56mvwl0oTATh18I,ISU: Iowa State University,Q1_ISU,1,1,0.9974377155303955
R_5KlLU0wc1QD9epi,ISU: Iowa State University,Q1_ISU,2,2,0.9960506558418274
R_1ps4ijvmKLlegTB,ISU: Iowa State University,Q1_ISU,1,2,0.9229832291603088
R_7IpVDf0pFv5R8fT,ISU: Iowa State University,Q1_ISU,0,0,0.9783428311347961
R_1p4EdzQnmAbIin1,ISU: Iowa State University,Q1_ISU,2,2,0.9802716374397278
R_1iI4ZCorRDbPmdA,ISU: Iowa State University,Q1_ISU,0,0,0.6289575099945068
R_636YhBEiDGbqM5H,UF: University of Florida,Q1_UF,0,1,0.9972324967384338
R_6hGR6uNGDSZwxAr,UF: University of Florida,Q1_UF,1,1,0.7900646924972534
R_62IWCEAZnyR705H,UF: University of Florida,Q1_UF,0,0,0.9803047776222229
R_3kv17DyfHIgRYtF,UF: University of Florida,Q1_UF,0,1,0.6067301630973816
R_160hCwwsijmHpkt,UF: University of Florida,Q1_UF,0,0,0.9951416254043579
R_5QYQyh4jF71hykc,UF: University of Florida,Q1_UF,0,0,0.9953497052192688
R_3DCLVA1ECEmNma2,UF: University of Florida,Q1_UF,1,0,0.9861837029457092
R_6IaWR3NvRQAz4a9,UF: University of Florida,Q1_UF,0,0,0.9920631051063538
R_6V1q5B32ZGaL0q5,UF: University of Florida,Q1_UF,0,0,0.9928959012031555
R_7CN95cBkmwKLGxl,UF: University of Florida,Q1_UF,0,0,0.9953305721282959
R_342LxyOwMX0Dlfz,UF: University of Florida,Q1_UF,1,2,0.8369355797767639
R_3rHDSmpBALgVF5G,UF: University of Florida,Q1_UF,1,2,0.9873126149177551
R_7kNWTppU6f3Ukh4,UF: University of Florida,Q1_UF,0,0,0.9882242679595947
R_5NmszRi1UoV9rEO,UF: University of Florida,Q1_UF,0,0,0.9934130311012268
R_3KJxdQKg3tN3sFb,UF: University of Florida,Q1_UF,0,0,0.9935784339904785
R_5GRpABgIbhi7LC9,UF: University of Florida,Q1_UF,0,0,0.9934481978416443
R_3O4s4IsCpqZXFZv,UF: University of Florida,Q1_UF,1,1,0.9964327812194824
R_1iPEF16hgncEO70,UF: University of Florida,Q1_UF,0,1,0.9972265362739563
R_3bUGDxX3qDoWgKk,UF: University of Florida,Q1_UF,0,1,0.7874536514282227
R_7oNiQ8qFLGamBCk,UF: University of Florida,Q1_UF,1,1,0.9969272017478943
R_7Mwi0Re5TdlKZoZ,UF: University of Florida,Q1_UF,0,0,0.9924099445343018
R_5CJyUHRU9tErzvH,UF: University of Florida,Q1_UF,1,1,0.9946670532226562
