response_id,university,Question_type,true_label,predicted_label,confidence
R_7fa5LeNNl6lmm1D,UF: University of Florida,Q4_UF,0,1,0.9040319919586182
R_1cqWOGFJZsnLWil,UF: University of Florida,Q4_UF,1,1,0.9948543906211853
R_5LUWWDXHiex2kIs,UF: University of Florida,Q4_UF,1,1,0.9924817085266113
R_1Wn11rCWivxno0V,UF: University of Florida,Q4_UF,1,1,0.9938650727272034
R_6XbWFpho70SFtxa,UF: University of Florida,Q4_UF,0,0,0.996013879776001
R_3eIANwqH9DabFw5,UF: University of Florida,Q4_UF,1,1,0.862331748008728
R_1eJcx41mG80JQt3,UF: University of Florida,Q4_UF,1,1,0.9884880185127258
R_5jTGPnsxOJ2lNg2,UF: University of Florida,Q4_UF,0,0,0.9964002370834351
R_3Slb2liT6ZuZvf8,UF: University of Florida,Q4_UF,0,0,0.9900603294372559
R_1Vy8J4To76MINSp,UF: University of Florida,Q4_UF,1,1,0.9931528568267822
R_60TywvGQ1HYe6Rl,UF: University of Florida,Q4_UF,1,1,0.9821308255195618
R_5hOXV2RMzJuQfAZ,UF: University of Florida,Q4_UF,0,0,0.9964003562927246
R_7gT3KdkBDhPqHn2,UF: University of Florida,Q4_UF,1,1,0.993449866771698
R_7j4bIuIe6Tmv9qp,UF: University of Florida,Q4_UF,0,0,0.996516227722168
R_1anW3EzujyyPntR,UF: University of Florida,Q4_UF,1,1,0.9946218729019165
R_1nGICjeeOYOKHHj,UF: University of Florida,Q4_UF,1,1,0.9874427914619446
R_2AEDtXITFwDhsBS,UF: University of Florida,Q4_UF,0,0,0.9960414171218872
R_3QARhryOh37U2SA,UF: University of Florida,Q4_UF,1,1,0.9945927262306213
R_31acOu9xsj5JMzH,UF: University of Florida,Q4_UF,1,1,0.9942440390586853
R_1G0xY53SDinjSVc,UF: University of Florida,Q4_UF,0,0,0.9963345527648926
R_3FsnstQnSMtyV4s,UF: University of Florida,Q4_UF,0,0,0.9956902861595154
R_3mkPxTfC016iG8B,UF: University of Florida,Q4_UF,1,1,0.9914291501045227
R_1kgFDuDN5881paz,UF: University of Florida,Q4_UF,0,0,0.9964768290519714
R_3DJxLrVzgDLU2bf,UF: University of Florida,Q4_UF,1,1,0.9915687441825867
R_7C4jNP4Jv3MbNy9,UF: University of Florida,Q4_UF,1,1,0.9833633899688721
R_7ur7XHRlyT0AXM5,UF: University of Florida,Q4_UF,0,1,0.9904491305351257
R_6pSySxH5BzIb2ow,UF: University of Florida,Q4_UF,0,1,0.9878442287445068
R_7KDWDMeUnW0u4Hx,Other university:,Q4_UF,0,1,0.9928393363952637
R_6vZ0wJ3U3cEVxGN,UF: University of Florida,Q4_UF,1,0,0.5246747732162476
R_6EFT6DpSLhHZ00d,UF: University of Florida,Q4_UF,1,1,0.9945722222328186
R_1HcXxe24JBjeBvo,UF: University of Florida,Q4_UF,1,1,0.9937735199928284
R_6pVQkIBcBdxxCCt,UF: University of Florida,Q4_UF,1,1,0.9887387752532959
R_3Cx3L1DD9bjW7qs,UF: University of Florida,Q4_UF,1,1,0.9929311275482178
R_5SCYqoKEVohcwUa,UF: University of Florida,Q4_UF,1,1,0.9944100975990295
R_7xJGQxRviA8x6Bc,UF: University of Florida,Q4_UF,1,1,0.9925211071968079
R_1kFhgmfxp14f2cV,UF: University of Florida,Q4_UF,1,1,0.9797634482383728
R_13PNMLYykaBjQ9r,UF: University of Florida,Q4_UF,1,0,0.981601893901825
R_1n9hm2TiLDSGRSt,UF: University of Florida,Q4_ALL,0,0,0.9960662722587585
R_3eQ8eUIQPJvrOiR,UF: University of Florida,Q4_ALL,0,0,0.9630001783370972
R_3BWQywseoSlUGgC,UF: University of Florida,Q4_ALL,2,2,0.9914701581001282
R_1wMjBbFLrA0Gnmj,UF: University of Florida,Q4_ALL,2,2,0.9900948405265808
R_1fk4V5aT9KskIdB,UF: University of Florida,Q4_ALL,0,0,0.9961614608764648
R_6FPu5YzD5CtuHJR,UF: University of Florida,Q4_ALL,2,2,0.990481436252594
R_1OfxHYVMBIuYL16,UF: University of Florida,Q4_ALL,2,2,0.9915197491645813
R_57BClUyMcbVTMul,UF: University of Florida,Q4_ALL,2,2,0.9897913336753845
R_3zCLOyVIIkiMegZ,UF: University of Florida,Q4_ALL,0,0,0.7447133660316467
R_1ziQtGrVtzBj0OV,UF: University of Florida,Q4_ALL,1,2,0.9798879623413086
R_7l9pouek2YcKZON,UF: University of Florida,Q4_ALL,2,2,0.990142822265625
R_3YavVYuBQdSf6E1,UF: University of Florida,Q4_ALL,2,2,0.9909542202949524
R_3rsMIuGvtuWsSsN,UF: University of Florida,Q4_ALL,0,0,0.9935546517372131
R_6LG9PnMBKzqSPdk,UF: University of Florida,Q4_ALL,2,2,0.9913023710250854
R_52WY9O19lBiBWpB,UF: University of Florida,Q4_ALL,2,2,0.9914645552635193
R_1oSiIsqOpQMJcRP,UF: University of Florida,Q4_ALL,1,1,0.7218202352523804
R_5pupjLAtPWsRL5p,UF: University of Florida,Q4_ALL,2,2,0.9914324283599854
R_18UoxyQSiZmcUxa,UF: University of Florida,Q4_ALL,2,2,0.9716479778289795
R_5CBWPjWrfTk5LdQ,UF: University of Florida,Q4_ALL,2,2,0.9899020195007324
R_5NO0clWgYn7xs0a,UF: University of Florida,Q4_ALL,1,2,0.9897938966751099
R_7AI3QAkpym40rvz,UF: University of Florida,Q4_ALL,0,0,0.9958786964416504
R_7rKpZ7C61UY1JVn,UF: University of Florida,Q4_ALL,0,0,0.9963376522064209
R_6gi3ew5vhzjpZEB,UF: University of Florida,Q4_ALL,2,2,0.9904941916465759
R_5paCMaggz0sYhb3,UF: University of Florida,Q4_ALL,1,2,0.9892938137054443
R_6ePfXn4p5mYNXfr,UF: University of Florida,Q4_ALL,0,0,0.9962137341499329
R_7iqFUvQrRhsJIEt,UF: University of Florida,Q4_ALL,0,0,0.9958612322807312
R_60NGa7izmCJuTWY,UF: University of Florida,Q4_ALL,1,2,0.9268018007278442
R_72PUDfL0MdH5iYx,ISU: Iowa State University,Q4_ALL,0,0,0.9953065514564514
R_3sgNLnQZFkPGFI9,ISU: Iowa State University,Q4_ALL,0,0,0.995561957359314
R_5cpV6wKZ7dvNupW,ISU: Iowa State University,Q4_ALL,1,2,0.9904584884643555
R_7F9XN48EqpUkTWk,ISU: Iowa State University,Q4_ALL,0,2,0.9894452691078186
R_1YmPjrVRDr5xHML,"UCSB: University of California, Santa Barbara",Q4_ALL,0,2,0.9891481995582581
R_7jvKghKk29TrBp9,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9897893071174622
R_1PLh5ueUszBzouD,"UCSB: University of California, Santa Barbara",Q4_ALL,1,0,0.9954877495765686
R_7rY4qm7yN3K5GZg,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9907225370407104
R_1sTRx9Q7QkdU8O4,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9890480637550354
R_55ydwSf7BG8EhZa,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9916759729385376
R_77lkNlE6WS33L8d,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9906948804855347
R_7NWHRmF42Sgzb1S,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.9118614196777344
R_1nZxb4U9RL8I1l5,"UCSB: University of California, Santa Barbara",Q4_ALL,2,2,0.9904776811599731
R_1McBjnwg7ahlPtH,"UCSB: University of California, Santa Barbara",Q4_ALL,1,2,0.797502338886261
R_7G2tSbDHU4cmKtD,MSU: Michigan State University,Q4_ALL,0,0,0.9942111372947693
R_3INqaB64CTI4BK6,MSU: Michigan State University,Q4_ALL,1,0,0.9955040812492371
R_62chwJC8vepv1zh,MSU: Michigan State University,Q4_ALL,0,0,0.9952406883239746
R_5RTSizdGBYZWQcp,MSU: Michigan State University,Q4_ALL,1,0,0.9935763478279114
R_3UYEYB6sqll4VR2,MSU: Michigan State University,Q4_ALL,2,0,0.7684391140937805
R_13rb0UZBCfl43Kh,MSU: Michigan State University,Q4_ALL,1,1,0.7950642108917236
R_1zKqpppmgCydqSt,MSU: Michigan State University,Q4_ALL,1,1,0.7656339406967163
R_62zXrbwGDlx3LHH,MSU: Michigan State University,Q4_ALL,0,2,0.9889257550239563
R_1B8ceQOOUD5mVgd,MSU: Michigan State University,Q4_ALL,0,0,0.9955329895019531
R_2wN6mowzZG4heJn,MSU: Michigan State University,Q1_MSU,2,1,0.9628458023071289
R_xls9F5vX3dG0pEJ,MSU: Michigan State University,Q1_MSU,0,0,0.9817789793014526
R_3Mum1K2hLpp2e7J,MSU: Michigan State University,Q1_MSU,1,1,0.9346418976783752
R_RlUhJOU5dCcKB6F,MSU: Michigan State University,Q1_MSU,0,0,0.9802901148796082
R_XNwFaAxEleMgLnP,MSU: Michigan State University,Q1_MSU,0,0,0.9829580187797546
R_zfgLVGV9qAZVxuN,MSU: Michigan State University,Q1_MSU,0,1,0.9183645248413086
R_41nImkUsbSaIhFf,Other university:,Q1_MSU,2,1,0.6603881120681763
R_1IAbzCFeKjaKmES,MSU: Michigan State University,Q1_MSU,2,1,0.9206861257553101
R_2VgqT15MGr6ZceV,MSU: Michigan State University,Q1_MSU,1,1,0.8978265523910522
R_2WDxuJnEcHAIxa5,MSU: Michigan State University,Q1_MSU,2,1,0.9747632741928101
R_AukmwHV3LOgMxPz,MSU: Michigan State University,Q1_MSU,1,1,0.5889824032783508
R_1IFYaAfaO7HgXGy,MSU: Michigan State University,Q1_MSU,1,1,0.9523260593414307
R_WAp3qSnJEwIL3jj,MSU: Michigan State University,Q1_MSU,2,1,0.9701768755912781
R_2qwmmIi2QJ6ac27,MSU: Michigan State University,Q1_MSU,1,0,0.9791111350059509
R_2w1C8HmOZyWVmcQ,MSU: Michigan State University,Q1_MSU,1,2,0.9924255609512329
R_2wN7ydqJSmDpQSS,MSU: Michigan State University,Q1_MSU,1,2,0.9834745526313782
R_1LTOBB7obycj85s,MSU: Michigan State University,Q1_MSU,2,2,0.9819816946983337
R_vrwjqc6R1HKp9N7,MSU: Michigan State University,Q1_MSU,0,0,0.9845110177993774
R_29ntWn1t9BetUOD,MSU: Michigan State University,Q1_MSU,1,0,0.9800570011138916
R_yPguPTBgoCxEZ69,MSU: Michigan State University,Q1_MSU,1,1,0.9842674136161804
R_1OrAyF09BsDFao5,MSU: Michigan State University,Q1_MSU,1,0,0.9793702960014343
R_2Y4j6zrjBV5Pez0,MSU: Michigan State University,Q1_MSU,0,0,0.9823774099349976
R_8vRtoHJGHG7Qy6R,MSU: Michigan State University,Q1_MSU,1,1,0.9747357368469238
R_1g55hJQ6RlzLfxt,MSU: Michigan State University,Q1_MSU,2,2,0.9883701801300049
R_3GwtZEiAA2FptKb,MSU: Michigan State University,Q1_MSU,1,0,0.9797611236572266
R_11iT3oGRuKcnZLp,MSU: Michigan State University,Q1_MSU,0,0,0.9803598523139954
R_2qaZMSiGytKJWGq,MSU: Michigan State University,Q1_MSU,2,2,0.9911934733390808
R_31t42Bf2Flx3OAz,MSU: Michigan State University,Q1_MSU,1,1,0.9223743081092834
R_50IJypRtNJY466R,MSU: Michigan State University,Q1_MSU,1,0,0.9821643829345703
R_2zZK3R2EAYDzwcB,MSU: Michigan State University,Q1_MSU,0,0,0.980455756187439
R_1IlL9WQKWjJqyRN,MSU: Michigan State University,Q1_MSU,2,1,0.9675068855285645
R_PY8b9raZgMaXKz7,MSU: Michigan State University,Q1_MSU,1,0,0.9815009832382202
R_29PTWUsHTK9CHkt,MSU: Michigan State University,Q1_MSU,0,0,0.9744045734405518
R_2zeeK1Zqd6vIz3M,MSU: Michigan State University,Q1_MSU,2,2,0.9914429783821106
R_2whuDGp7upB0mvN,MSU: Michigan State University,Q1_MSU,1,0,0.9814130067825317
R_3dS15TbKxnFYmVT,MSU: Michigan State University,Q1_MSU,1,2,0.6449944376945496
R_2Y9PMBmrw0L0Sw2,MSU: Michigan State University,Q1_MSU,1,0,0.9802497625350952
R_r1E5Xc0MjTWSW7n,MSU: Michigan State University,Q1_MSU,1,1,0.9646360278129578
R_1RjA69kNovNAkzD,MSU: Michigan State University,Q1_MSU,2,1,0.8321378827095032
R_cN27DPkNHBC56LL,MSU: Michigan State University,Q1_MSU,2,2,0.9906184077262878
R_2wAlpvjjmd8K0eS,MSU: Michigan State University,Q1_MSU,2,1,0.9753281474113464
R_6fhpRnLsB8wNdPX,MSU: Michigan State University,Q1_MSU,1,1,0.9633710980415344
R_22PxzIwpRwfrFtJ,MSU: Michigan State University,Q1_MSU,0,0,0.9832122921943665
R_XGKy5Z94UKaVVv3,MSU: Michigan State University,Q1_MSU,2,2,0.9830559492111206
R_1OTbLE4jl1nBDpc,MSU: Michigan State University,Q1_MSU,2,1,0.955829918384552
R_28IDxZt44Axf1Tw,MSU: Michigan State University,Q1_MSU,1,1,0.9740486145019531
R_8ppPRE9OhGGeHnj,MSU: Michigan State University,Q1_MSU,1,1,0.9779980182647705
R_sjaZgbToUMFHrod,MSU: Michigan State University,Q1_MSU,0,0,0.9803733825683594
R_1igmCniK7aDHt8m,MSU: Michigan State University,Q1_MSU,0,0,0.9834237098693848
R_Xw9MBdAZhCsv8U9,MSU: Michigan State University,Q1_MSU,0,0,0.96989506483078
R_1LbM8b0DfIe2G6s,MSU: Michigan State University,Q1_MSU,1,1,0.9734054803848267
R_1K0y5gWZIB3JxDh,MSU: Michigan State University,Q1_MSU,2,1,0.8001721501350403
R_7QG0acT6uXxrP9L,MSU: Michigan State University,Q1_MSU,1,0,0.7990072965621948
R_3plRBhu2ghjYrP3,MSU: Michigan State University,Q1_MSU,0,0,0.9801331758499146
R_eRu7eQ8GMqvypz3,MSU: Michigan State University,Q1_MSU,1,0,0.9807009696960449
R_T6MBSpviCVMOyFX,MSU: Michigan State University,Q1_MSU,0,0,0.9820215702056885
R_33EIY6LRSaJHlNQ,MSU: Michigan State University,Q1_MSU,0,0,0.9793497920036316
R_1IZ9Ja7Aufl2a3e,MSU: Michigan State University,Q1_MSU,0,0,0.981844425201416
R_3MDnChi737RGbzk,MSU: Michigan State University,Q1_MSU,1,1,0.9716271162033081
R_269Lb9kCrqD0AWY,MSU: Michigan State University,Q1_MSU,1,2,0.9834743142127991
R_29sTa52gLAebJlB,MSU: Michigan State University,Q1_MSU,2,2,0.9908531308174133
R_2ZPsxd5X013XMws,MSU: Michigan State University,Q1_MSU,2,1,0.9643184542655945
R_3enoAPZoupjTrVO,MSU: Michigan State University,Q1_MSU,0,0,0.9787557125091553
R_2XpnbrNHXhg2CUZ,MSU: Michigan State University,Q1_MSU,1,1,0.972412645816803
R_3Wzh8PmxDQxJovT,MSU: Michigan State University,Q1_MSU,1,0,0.9832174777984619
R_1MKTTn4moTa6MSp,MSU: Michigan State University,Q1_MSU,0,0,0.9828306436538696
R_1Ih0tc47jXDJDHb,MSU: Michigan State University,Q1_MSU,2,2,0.9907896518707275
R_XYA3El8nvg79uj7,MSU: Michigan State University,Q1_MSU,1,0,0.9805697202682495
R_9pIMogSmMCiXy5X,MSU: Michigan State University,Q1_MSU,1,1,0.9115262031555176
R_2WZleVz6a5DIA4C,MSU: Michigan State University,Q1_MSU,2,1,0.9551115036010742
R_3I4w9rAEwgIjxiY,MSU: Michigan State University,Q1_MSU,2,0,0.9803880453109741
R_qwO0RVBf9Tp0RWN,MSU: Michigan State University,Q1_MSU,2,2,0.9920117259025574
R_3G6uh46Iydp7vuy,MSU: Michigan State University,Q1_MSU,0,0,0.9815162420272827
R_1Nk9ixMjVqxeXU2,MSU: Michigan State University,Q1_MSU,2,1,0.9518726468086243
R_1QmdvMRoIm0TjBn,MSU: Michigan State University,Q1_MSU,1,1,0.9813845157623291
R_1QiM7hB2jSuymbn,MSU: Michigan State University,Q1_MSU,1,0,0.983403742313385
R_1F5tjJyIZCmrk6t,MSU: Michigan State University,Q1_MSU,1,0,0.9811066389083862
R_ZkonjznfZJGgpod,MSU: Michigan State University,Q1_MSU,2,1,0.9435960054397583
R_Uin7fHiL3TxgNbz,MSU: Michigan State University,Q1_MSU,1,1,0.8451780676841736
R_12upxVjIfS4G55q,MSU: Michigan State University,Q1_MSU,2,1,0.9708191156387329
R_3MF027YTNrvJazc,MSU: Michigan State University,Q1_MSU,1,2,0.9922425746917725
R_3oZ31VLufaxEX7A,MSU: Michigan State University,Q1_MSU,0,0,0.9730927348136902
R_3ewqESeQXPpuzRj,MSU: Michigan State University,Q1_MSU,2,1,0.9674670696258545
R_1rlB4oXcQZaXgOY,MSU: Michigan State University,Q1_MSU,2,1,0.9628217816352844
R_ThKlAPv27pubgl3,MSU: Michigan State University,Q1_MSU,1,2,0.9194883704185486
R_3NxlVZM157vd5Ra,MSU: Michigan State University,Q1_MSU,0,0,0.982312023639679
R_2VqNDjI7kwElCK6,MSU: Michigan State University,Q1_MSU,1,2,0.6073735356330872
R_10PCeM3bcUOGwQS,MSU: Michigan State University,Q1_MSU,1,1,0.7805245518684387
R_33svHYtA86jo60W,MSU: Michigan State University,Q1_MSU,2,1,0.9705905914306641
R_2aJ3n58HyLUJvJl,MSU: Michigan State University,Q1_MSU,2,1,0.9690583348274231
R_3NI2D3almz0W2Sd,MSU: Michigan State University,Q1_MSU,2,1,0.9729711413383484
R_AbMq6ua4jN2e60p,MSU: Michigan State University,Q1_MSU,1,0,0.9790446162223816
R_2Et7BI3azjhgZxf,MSU: Michigan State University,Q1_MSU,1,0,0.9814409017562866
R_1FyVhd0wKwONmaC,MSU: Michigan State University,Q1_MSU,0,0,0.9810444712638855
R_3dRjj8bOvMYwP0x,MSU: Michigan State University,Q1_MSU,1,2,0.9913369417190552
R_Dw7sTL1rqUZbOWR,MSU: Michigan State University,Q1_MSU,0,0,0.9817413687705994
R_9ERa5Si65ggTpzr,MSU: Michigan State University,Q1_MSU,1,1,0.8177084922790527
R_1IGjAog7cn99lri,MSU: Michigan State University,Q1_MSU,2,1,0.978646993637085
R_2tygxTeyqZjO3lS,MSU: Michigan State University,Q1_MSU,1,1,0.8692617416381836
R_pN399gbn5bAqged,MSU: Michigan State University,Q1_MSU,2,2,0.9911832809448242
R_3iU7TQUAB1NHeVr,MSU: Michigan State University,Q1_MSU,2,1,0.9582952260971069
R_1LbC2oRNEQ1BF9L,MSU: Michigan State University,Q1_MSU,2,1,0.9578974843025208
R_abH5vzrWA1pF49r,MSU: Michigan State University,Q1_MSU,2,1,0.9770211577415466
R_zYwIflLAw10CQ8h,,Q1_MSU,2,1,0.9595314860343933
R_3DbvCgmHv8gSIFT,MSU: Michigan State University,Q1_MSU,2,1,0.9747519493103027
R_1nW0thp3SfUjq7O,,Q1_MSU,1,1,0.5869135856628418
R_1LNLxrGpriTX2im,MSU: Michigan State University,Q1_MSU,2,2,0.9910447597503662
R_1C8a67vAuW8O8dN,,Q1_MSU,2,1,0.9873818755149841
R_2pQzvG3XofNaaUz,MSU: Michigan State University,Q1_MSU,1,1,0.6144387722015381
R_3oC3w6Ly0TFgm7q,,Q1_MSU,0,0,0.9835380911827087
R_29mEOnMJifyx0bf,,Q1_MSU,0,0,0.98116135597229
R_24eXEUuyYJ87rrG,MSU: Michigan State University,Q1_MSU,1,0,0.9810537695884705
R_25GcfRTCZCOm7t0,,Q1_MSU,1,1,0.9806416630744934
R_Zn6H4gY51KQsQdH,,Q1_MSU,2,1,0.9496787190437317
R_2th8Tb1qUZNw5gO,,Q1_MSU,1,1,0.9790725111961365
R_3kgZg6dI452Dehp,,Q1_MSU,0,0,0.9840844869613647
R_28TeWtKswiZJYfu,,Q1_MSU,2,1,0.9741268754005432
R_2uTJSD6VDtmfDT7,MSU: Michigan State University,Q1_MSU,2,1,0.9683523774147034
R_3kmI3PNgsK4inTO,,Q1_MSU,0,0,0.9815495610237122
R_6YhbxBTcCEtsG9X,ISU: Iowa State University,Q1_ISU,2,2,0.9891932606697083
R_50SlQNaHHOpXoG4,ISU: Iowa State University,Q1_ISU,1,1,0.9923962950706482
R_63OAgsewew6cDGV,ISU: Iowa State University,Q1_ISU,1,1,0.990646243095398
R_1nffHhuxWeDh7dn,ISU: Iowa State University,Q1_ISU,2,2,0.9822522401809692
R_71iPXsUXBuyL8mj,ISU: Iowa State University,Q1_ISU,2,2,0.9666673541069031
R_5DOe5TkWSncP5TG,ISU: Iowa State University,Q1_ISU,1,1,0.9908154010772705
R_1nCM1MaAtQ17TFv,ISU: Iowa State University,Q1_ISU,1,2,0.9823917746543884
R_1cO5hApluPuZteh,ISU: Iowa State University,Q1_ISU,0,1,0.9908580183982849
R_12xU0jnFJHdtach,ISU: Iowa State University,Q1_ISU,2,2,0.9850237369537354
R_6oQYw13WZX4eqml,ISU: Iowa State University,Q1_ISU,2,2,0.9855964779853821
R_6d4TicFGLxTZe2O,ISU: Iowa State University,Q1_ISU,1,1,0.9906533360481262
R_5rRI9fVOvUiMH61,ISU: Iowa State University,Q1_ISU,0,1,0.9906708002090454
R_1dxYdvDGGAuluQV,ISU: Iowa State University,Q1_ISU,1,1,0.9924323558807373
R_11ZVUpIhxWJj4Mp,ISU: Iowa State University,Q1_ISU,1,1,0.9919089674949646
R_3Ebe02lVs7ybYGT,ISU: Iowa State University,Q1_ISU,1,2,0.9862818121910095
R_6YETTy9BbybSaB0,ISU: Iowa State University,Q1_ISU,2,2,0.9884169697761536
R_5HOzK81QMyrFikV,ISU: Iowa State University,Q1_ISU,1,1,0.9921014904975891
R_3EFZ3Uhm01KKs4R,ISU: Iowa State University,Q1_ISU,1,1,0.9929026961326599
R_1dAMSbaO5nGpNCw,ISU: Iowa State University,Q1_ISU,1,1,0.992451012134552
R_7uGjVY3mDTF2N9L,ISU: Iowa State University,Q1_ISU,0,2,0.9688310623168945
R_56mvwl0oTATh18I,ISU: Iowa State University,Q1_ISU,1,1,0.9922075867652893
R_5KlLU0wc1QD9epi,ISU: Iowa State University,Q1_ISU,2,2,0.9877074360847473
R_1ps4ijvmKLlegTB,ISU: Iowa State University,Q1_ISU,1,2,0.9828692078590393
R_7IpVDf0pFv5R8fT,ISU: Iowa State University,Q1_ISU,0,1,0.9906272888183594
R_1p4EdzQnmAbIin1,ISU: Iowa State University,Q1_ISU,2,2,0.9831085801124573
R_1iI4ZCorRDbPmdA,ISU: Iowa State University,Q1_ISU,0,1,0.9914559721946716
R_636YhBEiDGbqM5H,UF: University of Florida,Q1_UF,0,1,0.8046212196350098
R_6hGR6uNGDSZwxAr,UF: University of Florida,Q1_UF,1,1,0.7944627404212952
R_62IWCEAZnyR705H,UF: University of Florida,Q1_UF,0,0,0.918128252029419
R_3kv17DyfHIgRYtF,UF: University of Florida,Q1_UF,0,1,0.6897504329681396
R_160hCwwsijmHpkt,UF: University of Florida,Q1_UF,0,0,0.9945992231369019
R_5QYQyh4jF71hykc,UF: University of Florida,Q1_UF,0,1,0.779149055480957
R_3DCLVA1ECEmNma2,UF: University of Florida,Q1_UF,1,0,0.9900953769683838
R_6IaWR3NvRQAz4a9,UF: University of Florida,Q1_UF,0,2,0.4472035765647888
R_6V1q5B32ZGaL0q5,UF: University of Florida,Q1_UF,0,0,0.9791620969772339
R_7CN95cBkmwKLGxl,UF: University of Florida,Q1_UF,0,0,0.9890059232711792
R_342LxyOwMX0Dlfz,UF: University of Florida,Q1_UF,1,2,0.9101162552833557
R_3rHDSmpBALgVF5G,UF: University of Florida,Q1_UF,1,1,0.575650155544281
R_7kNWTppU6f3Ukh4,UF: University of Florida,Q1_UF,0,0,0.9913832545280457
R_5NmszRi1UoV9rEO,UF: University of Florida,Q1_UF,0,0,0.9920207858085632
R_3KJxdQKg3tN3sFb,UF: University of Florida,Q1_UF,0,0,0.9910855889320374
R_5GRpABgIbhi7LC9,UF: University of Florida,Q1_UF,0,0,0.9915767908096313
R_3O4s4IsCpqZXFZv,UF: University of Florida,Q1_UF,1,1,0.7667266726493835
R_1iPEF16hgncEO70,UF: University of Florida,Q1_UF,0,1,0.8730789422988892
R_3bUGDxX3qDoWgKk,UF: University of Florida,Q1_UF,0,1,0.855379045009613
R_7oNiQ8qFLGamBCk,UF: University of Florida,Q1_UF,1,2,0.9690960645675659
R_7Mwi0Re5TdlKZoZ,UF: University of Florida,Q1_UF,0,0,0.9904865622520447
R_5CJyUHRU9tErzvH,UF: University of Florida,Q1_UF,1,1,0.77806556224823
R_63s8SIFJQKna1WT,UF: University of Florida,Q1_UF,0,0,0.992954671382904
R_1m478MbWuaiivwa,UF: University of Florida,Q1_UF,0,0,0.9912269711494446
R_6QhAtH4MLbwOG61,UF: University of Florida,Q1_UF,0,0,0.9941656589508057
R_6lEo0x224UTUFK9,UF: University of Florida,Q1_UF,0,0,0.9925933480262756
R_1DnggKL9BQuiyqt,UF: University of Florida,Q1_UF,1,2,0.9839888215065002
R_1t2MQBJp4Fp7xcb,UF: University of Florida,Q1_UF,2,1,0.917030394077301
R_1FnC1VutDcHA24N,UF: University of Florida,Q1_UF,0,0,0.9005010724067688
R_1dfZ29ui7Zj1Fl8,UF: University of Florida,Q1_UF,0,1,0.7302216291427612
R_1AGakOZ0x0yAxvv,UF: University of Florida,Q1_UF,0,0,0.9935277104377747
R_3AGvSeQg1p94V9l,UF: University of Florida,Q1_UF,0,0,0.9871495366096497
R_6dmAv9lp9FyO5nY,UF: University of Florida,Q1_UF,0,0,0.9569461345672607
R_6aFumJ8Enopwic1,UF: University of Florida,Q1_UF,0,0,0.993806004524231
R_6qDWvT3ii9b6fcD,UF: University of Florida,Q1_UF,0,0,0.9916478395462036
R_531REq95FhDwn6O,UF: University of Florida,Q1_UF,1,1,0.9183298349380493
R_6OE7OIl2sFKJdNs,UF: University of Florida,Q1_UF,0,2,0.7520272731781006
R_1qgB3y0S1QHCz78,UF: University of Florida,Q1_UF,0,0,0.7005194425582886
R_5ZkOa772yi7t7zz,UF: University of Florida,Q1_UF,1,0,0.9293604493141174
R_5VxVptwuH9mXIVO,UF: University of Florida,Q1_UF,0,2,0.976141631603241
R_7RwirSjrcMyLAZo,UF: University of Florida,Q1_UF,0,0,0.9913290739059448
R_7J9OeKN7idxEvsi,UF: University of Florida,Q1_UF,0,0,0.9937809109687805
R_60dUorgi2r1e7jg,UF: University of Florida,Q1_UF,1,0,0.9909279942512512
R_1rPsOF2KQk8TJuc,UF: University of Florida,Q1_UF,0,0,0.8846231698989868
R_3h9qLkrjcyQV6x2,UF: University of Florida,Q1_UF,0,1,0.9809829592704773
R_3BkrbaM7zjjess9,UF: University of Florida,Q1_UF,0,0,0.9913290739059448
R_31B18BRC78DilSY,UF: University of Florida,Q1_UF,2,1,0.9662696123123169
R_74kpKpdADRaiihG,UF: University of Florida,Q1_UF,0,0,0.9878135919570923
R_5j0V7RMjG53rnQR,UF: University of Florida,Q1_UF,0,0,0.994489312171936
R_3eyouToC3XkRQ2V,UF: University of Florida,Q1_UF,1,1,0.7522263526916504
R_6oG7WQeP45pjbSb,UF: University of Florida,Q1_UF,0,0,0.991413950920105
R_7enytx4QBFdS3nr,UF: University of Florida,Q1_UF,0,0,0.8287744522094727
R_7Alk9xEXggdijip,UF: University of Florida,Q1_UF,0,0,0.768669605255127
R_3qkPOaqWxFkMLIo,UF: University of Florida,Q1_UF,0,0,0.9899584650993347
R_3D5C2RNZin2GgJl,UF: University of Florida,Q1_UF,0,2,0.9575386047363281
R_1ekKG7whes2mrrb,UF: University of Florida,Q1_UF,0,0,0.9854889512062073
R_723UIqeNz0TIemt,UF: University of Florida,Q1_UF,0,0,0.9895658493041992
R_7PtQPVcaYrGkEuH,UF: University of Florida,Q1_UF,0,0,0.9933527708053589
R_2uNYnb1Bc2OHft2,UF: University of Florida,Q1_UF,1,2,0.9792076945304871
R_5ilOdUytgeoI825,UF: University of Florida,Q1_UF,1,2,0.730494499206543
R_5sn8JvCUzWXLaQu,UF: University of Florida,Q1_UF,0,1,0.9600045680999756
